split,filename,n_boxes,class_ids,primary_class,yolo_valid,width,height,aspect_ratio,format,readable,is_near_grayscale,md5
train,i_1051_jpg.rf.d4737d6cfed6fb5745413c1f0e04c849.jpg,1,0,0,True,72,72,1.0,JPEG,True,False,9a5e62555cb11751f32639af6e3dae27
train,i_1052_jpg.rf.8170a728d57b06e72890f6979aee8162.jpg,1,0,0,True,47,47,1.0,JPEG,True,False,fff3bbe56c3f6e7e6b3b54def40fc3a8
train,i_1055_jpg.rf.ab29972053b0aeecfe90c51f61f66c9d.jpg,1,0,0,True,47,47,1.0,JPEG,True,True,0e7a16978ec074e9af01ebe9dde38f58
train,i_1056_jpg.rf.7e32b80f7a10e16dbaa71d5d8bdc9b48.jpg,1,0,0,True,53,53,1.0,JPEG,True,False,bf5765bc3b429d0937ef173d1bbac11f
train,i_1059_jpg.rf.2e1fef537e2bdada17a6148948b153ee.jpg,1,0,0,True,46,46,1.0,JPEG,True,False,fc6ec70444e5821ce8546052a15afb29
train,i_105_jpg.rf.03ad7decab7493eb69ee760cd142a6e3.jpg,1,0,0,True,286,198,1.4444,JPEG,True,False,471d69bae9bb9bbb622e82fcd1f5602c
train,i_1061_jpg.rf.49ee922843deed2b193b406ca974fd61.jpg,1,0,0,True,47,47,1.0,JPEG,True,False,15216c41cedacdb3fe5511d46e4f5ac4
train,i_1062_jpg.rf.46d3ab811adae758ce078b167d4dc375.jpg,1,0,0,True,56,56,1.0,JPEG,True,False,77e3682458dcddf2a41c0ca536cbce45
train,i_1064_jpg.rf.b6799b5243b8154aede6886de80be196.jpg,1,0,0,True,42,42,1.0,JPEG,True,False,bdbae1433ec1f0d3feb76df45c23fcf7
train,i_1066_jpg.rf.4f9e52e95e7cea690dbc8f2ab66207c7.jpg,1,0,0,True,46,46,1.0,JPEG,True,True,51b7d5ce87681ee035422e0f91952c0f
train,i_1067_jpg.rf.bd83485ac5c7c6a3552100bfb92b83ca.jpg,1,0,0,True,65,65,1.0,JPEG,True,True,57f1500af9219b3379516c42f0473335
train,i_1068_jpg.rf.2e26cd9e6ae0947e8e9ee54f9f187a17.jpg,1,0,0,True,47,47,1.0,JPEG,True,False,e361efc0d5c608d45a241ae44afbbc6d
train,i_1069_jpg.rf.9d470a18d5b45e2b3fdad87d6942e792.jpg,1,0,0,True,45,45,1.0,JPEG,True,False,b9df0aa8f9b0c988117600ed9d136c97
train,i_106_jpg.rf.e23c8036333d507c4a0f29e12f9c6df8.jpg,1,0,0,True,250,256,0.9766,JPEG,True,False,52f12a19b444bdd9c6e44ea7a2b964db
train,i_1070_jpg.rf.726e9d0b6401509b1060f6c87e6a89eb.jpg,1,0,0,True,54,54,1.0,JPEG,True,False,742a2a136f734a8ff3419c58182d195a
train,i_1071_jpg.rf.57105540b644b12219f059813b2a6e31.jpg,1,0,0,True,50,50,1.0,JPEG,True,False,36e54a06cf9a3701d877a642644dd1ab
train,i_1073_jpg.rf.08340ed93277b1b919e052da7ddd75c4.jpg,1,0,0,True,57,57,1.0,JPEG,True,False,8dcd8bb1a24ce884d9ccf52ab80ccb8d
train,i_1074_jpg.rf.3cce8c41f38939105c5c4779b29db3dc.jpg,1,0,0,True,57,57,1.0,JPEG,True,False,0dd75d0a6de99cfd4b9228798449ce2d
train,i_1075_jpg.rf.612f79926cf4347f6e9957668276a67c.jpg,1,0,0,True,62,62,1.0,JPEG,True,False,cc834a90b818f95734c46a4c242773cc
train,i_1077_jpg.rf.888e2eecdb8973e1c82e55ebe4baaacb.jpg,1,0,0,True,59,59,1.0,JPEG,True,False,33fcda96273866f2ff82adede8b3f4f5
train,i_1078_jpg.rf.9a6817a7636999c16d38ecd7973772fc.jpg,1,0,0,True,70,70,1.0,JPEG,True,False,873cdb6f86c22f45378e6ebac356b809
train,i_1079_jpg.rf.8f26448cd4dfc4589b37bbaba665f49c.jpg,1,0,0,True,51,51,1.0,JPEG,True,False,5672f455a01cfd9c3b1372ea26a6f635
train,i_107_jpg.rf.4d0a6780231637ad754e59883c6f5022.jpg,1,0,0,True,246,198,1.2424,JPEG,True,False,ef5cc646e1efed8d9ae08432a7161c2b
train,i_1081_jpg.rf.ec250424ba9921be4e4540ea5fd7dc13.jpg,1,0,0,True,56,56,1.0,JPEG,True,False,7b8dd691cc674dedba5d51f33a886c4f
train,i_1082_jpg.rf.97c313fb707fa28fe0dd3713d657d2d5.jpg,1,0,0,True,49,49,1.0,JPEG,True,False,5f0ef55f71406e5586b2b18d8037bbb2
train,i_1083_jpg.rf.78af4784fb28db745fcb0d2d6e7c049a.jpg,1,0,0,True,53,53,1.0,JPEG,True,False,d287288df17ab3de743dcc9f8529257b
train,i_1084_jpg.rf.ae9034a4bc74413d4ebe5ed257b390bf.jpg,1,0,0,True,63,63,1.0,JPEG,True,False,4309f7806e192d3f59295782d6dc5cfc
train,i_1085_jpg.rf.e7aa15fbeeffde2f270a55d17a936350.jpg,1,0,0,True,51,51,1.0,JPEG,True,False,0c7167fbcd35fc14a12cf8efc2d6a8bf
train,i_1086_jpg.rf.8b1c012332da3e29f8448bdbf0640172.jpg,1,0,0,True,50,50,1.0,JPEG,True,False,ce2bc4623f86ff1d337ab13f74edc416
train,i_1087_jpg.rf.a69c2f081a529a1779e3935a72de2c8e.jpg,1,0,0,True,56,56,1.0,JPEG,True,False,129ac4e7d6b0a5df2d4b00aa95136e66
train,i_1088_jpg.rf.c03ec0d86ff966a5457caf2ff8292c33.jpg,1,0,0,True,69,69,1.0,JPEG,True,False,961aee0884706eb0b16a42256c735425
train,i_1089_jpg.rf.719b6d2dee675177d3fba4b4e8159037.jpg,1,0,0,True,58,58,1.0,JPEG,True,True,7c37bc31203791292db48424e0feb088
train,i_1091_jpg.rf.4789d9671c44827d4b0b6c35c45cdbd9.jpg,1,0,0,True,55,55,1.0,JPEG,True,False,7adba190ffc8d8b70096fa5e7bf58e40
train,i_1092_jpg.rf.01af9a217182a2699836662be6442d4e.jpg,1,0,0,True,68,68,1.0,JPEG,True,False,226f8a08079b24914ea9900cc0d06975
train,i_1093_jpg.rf.bfefd8d74807fdca23c837368fa07cad.jpg,1,0,0,True,59,59,1.0,JPEG,True,False,646ec0579b795e5a4df3c3f9cfa5ed04
train,i_1094_jpg.rf.98678401f2f1cc7d3f7a6153b9c0a59f.jpg,1,0,0,True,64,64,1.0,JPEG,True,False,a6d642d08cda1f2e3065dbeef43afb40
train,i_1096_jpg.rf.c026dfc187ae9d56d5bd9859ea40bac9.jpg,1,0,0,True,53,53,1.0,JPEG,True,False,b9bd00b5744302efe55d665b93c58b89
train,i_1097_jpg.rf.066a7d676cf8a65de929766c66579f74.jpg,1,0,0,True,63,63,1.0,JPEG,True,False,a9905b16c591691833bb2dc1bce9f87f
train,i_1098_jpg.rf.6a97764c7791860a83b49864082a1b25.jpg,1,0,0,True,59,59,1.0,JPEG,True,False,b5a3b2334798e512711a7a23fa5ff6bc
train,i_1099_jpg.rf.eddd3f6ba4fc9a1805c44fc405225694.jpg,1,0,0,True,46,46,1.0,JPEG,True,False,70b4bd3191eb47e0053d36e81581d1bb
train,i_109_jpg.rf.1e9aa1c0dfbdf1c9f9f6fb1fa3ace219.jpg,1,0,0,True,421,287,1.4669,JPEG,True,False,1f2816562599553177874d547d330879
train,i_10_jpg.rf.d657c0a43c43d2e9b25443ed237137cf.jpg,1,0,0,True,159,145,1.0966,JPEG,True,False,283ed40dfa038bafce5a093342318c58
train,i_1101_jpg.rf.c9d8d22a5ff30154c29812a61d936903.jpg,1,0,0,True,70,70,1.0,JPEG,True,False,24916c8fa34af28121695e09291b0d6e
train,i_1106_jpg.rf.1e62155dfc7738efdf7a1a15a57e31ba.jpg,1,0,0,True,53,53,1.0,JPEG,True,False,e78bb2480420c7b2902d9902661c19bf
train,i_1107_jpg.rf.871629c72adbde31175827cf89cb9f68.jpg,1,0,0,True,54,54,1.0,JPEG,True,False,b9348c08c286dbf8615f3a7d75ca077b
train,i_1108_jpg.rf.832a44de95e59a588393d87bbf26de93.jpg,1,0,0,True,70,70,1.0,JPEG,True,False,9f1c5afafca1b581ce55e1bb0f68a1d2
train,i_1109_jpg.rf.ff8e61cc1e93995f1d4abf179ef568ab.jpg,1,0,0,True,60,60,1.0,JPEG,True,False,850ef849df0ec7ec67d0c58289767e19
train,i_110_jpg.rf.16982457635f54bd7b720d02ad517aa7.jpg,1,0,0,True,345,283,1.2191,JPEG,True,False,ec942955acc520ad1b69cabc7ed511fc
train,i_1110_jpg.rf.22d2ed96d64aaaaaf9e476fb00bcc32e.jpg,1,0,0,True,45,45,1.0,JPEG,True,False,578951c42872e9651fbadf34654a608b
train,i_1113_jpg.rf.6cba8c20b9f075628bc8c109d6e7e165.jpg,1,0,0,True,59,59,1.0,JPEG,True,False,f488fc93676540a3842d417ff3d07a23
train,i_1115_jpg.rf.a668e2a9bca6d316df89af52a97986f1.jpg,1,0,0,True,66,66,1.0,JPEG,True,False,3270b43a5934e852ed8d3bd514769142
train,i_1116_jpg.rf.fed1dd30cb06069c1b17b5a84e7c57c5.jpg,1,0,0,True,54,54,1.0,JPEG,True,False,04db41cde73dd1fbfd680b197d0833fa
train,i_1118_jpg.rf.4e2509fca29d008ebbc924cad3540b4e.jpg,1,0,0,True,57,57,1.0,JPEG,True,True,c20cb061dfc6bae90e987da7d8f7a030
train,i_1119_jpg.rf.aec7e4ca0b4bebd0e9356d83639aaed2.jpg,1,0,0,True,54,54,1.0,JPEG,True,False,6cc08434dc81d8dd81135520054b999c
train,i_1120_jpg.rf.c8aa14abf46a5b0222fc3c20d6b3bc74.jpg,1,0,0,True,54,54,1.0,JPEG,True,False,2f07ff3bf56bc27f2cb1318ac24c359e
train,i_1122_jpg.rf.84f1dc9ef21e62d53a2f48a756fd815f.jpg,1,0,0,True,61,61,1.0,JPEG,True,False,0853619c21548e20f9e4d9f7b232491a
train,i_1123_jpg.rf.52c8fc24e95a8e26ed3b32009019c50c.jpg,1,0,0,True,57,57,1.0,JPEG,True,False,a0378152b1840516c712a22e66664722
train,i_1126_jpg.rf.b85a7d4df95804c72583f3e305ecd6af.jpg,1,0,0,True,70,70,1.0,JPEG,True,False,54482c56adbc79bbac30f993ff7a7dac
train,i_1127_jpg.rf.f744df4fd2008512583e9f8c35e05677.jpg,1,0,0,True,80,80,1.0,JPEG,True,False,77cfbb20d6d62dfcc9b46c449523b4a5
train,i_1128_jpg.rf.a19ff75dc85e2ba3220fbf38770d061d.jpg,1,0,0,True,49,49,1.0,JPEG,True,False,28709c78aa43bb7dad9ad193d0e35c7b
train,i_112_jpg.rf.5a2b4139767dcfc45360794ac1a1d501.jpg,1,0,0,True,349,211,1.654,JPEG,True,False,22fc8ba32371b9a01abf15668719f84c
train,i_1132_jpg.rf.b8f9e0b75335146f0709d20f0f38d078.jpg,1,0,0,True,56,56,1.0,JPEG,True,False,7125efd7a890dcf1a80ed25699e95b73
train,i_1133_jpg.rf.034128928deb1cbeed737b43bbdab590.jpg,1,0,0,True,52,52,1.0,JPEG,True,False,8558d061367a9efbdc36f2207e4400e6
train,i_1134_jpg.rf.605b2d1edc36a9d67afa5c362894c803.jpg,1,0,0,True,55,55,1.0,JPEG,True,False,eacd037994b90e5bd4c11bc25a5abbc8
train,i_1135_jpg.rf.5a4d6551803101fa42c35f207390c5c6.jpg,1,0,0,True,61,61,1.0,JPEG,True,False,65bc269fec1432463870ecb5f55834db
train,i_1137_jpg.rf.98f8d910ac493504dc29d8cc92afc307.jpg,1,0,0,True,54,54,1.0,JPEG,True,False,d2d9b64c6b3b31793c78f885471b0119
train,i_113_jpg.rf.93dd96b9b6ca6076e02e01f2c0e19458.jpg,1,0,0,True,355,269,1.3197,JPEG,True,False,9a04dd73b8dc90e30bab2af4c5936a06
train,i_1140_jpg.rf.d61f0987c4f1e923910bf534ed218892.jpg,1,0,0,True,48,48,1.0,JPEG,True,False,3a326c58b4fc3f6d8763eeccc3bf1ac7
train,i_1141_jpg.rf.f68607580ea0f504587322701dbc4b2f.jpg,1,0,0,True,49,49,1.0,JPEG,True,False,7e77260a385f34cb2d10ac78dd8bd03a
train,i_1142_jpg.rf.7c7718e61bf5b815c5b2427f3b3e3d52.jpg,1,0,0,True,56,56,1.0,JPEG,True,False,b60bc12bc2a19276d9cad49ce672384c
train,i_1143_jpg.rf.5dbfe378a87089d6cf9de747a3fa50f2.jpg,1,0,0,True,46,46,1.0,JPEG,True,False,39ac34417b5e27a32f9f27f3d1c87def
train,i_1144_jpg.rf.a4f214fe2b9b48378fb651408a79c83c.jpg,1,0,0,True,56,56,1.0,JPEG,True,False,508ed4c05c3070c540b743704c562345
train,i_1145_jpg.rf.e1b2f20ce4b7b770953ae2c7e2eabbba.jpg,1,0,0,True,41,41,1.0,JPEG,True,False,51b9f9cdcab9cafa9f43486d6cad2df7
train,i_1146_jpg.rf.4c53e547e80ddd96ac178c192eaea29e.jpg,1,0,0,True,58,58,1.0,JPEG,True,False,31003d9eb794151f0b8f3252b199bb85
train,i_1147_jpg.rf.63ae93c6dbabed6413cb95133a53563a.jpg,1,0,0,True,67,67,1.0,JPEG,True,False,db1594ea43d38a607ff1639969bbb0ad
train,i_1149_jpg.rf.64a1d04947716d8bbb176823909144ec.jpg,1,0,0,True,49,49,1.0,JPEG,True,False,7bf03b17238be46c9ab5cc4dd2e666e7
train,i_1150_jpg.rf.af855b315c9dff9957ef389493089876.jpg,1,0,0,True,45,45,1.0,JPEG,True,False,e349032c2ff29dc0502cc639ef6f1228
train,i_1151_jpg.rf.672ad8e80d8952d1cf5c811596cdccb4.jpg,1,0,0,True,56,56,1.0,JPEG,True,False,0c1ad2606572adea313e631e2adb78fa
train,i_1152_jpg.rf.12bba427d9a3ddcfb0b82d58c8a66fb0.jpg,1,0,0,True,62,62,1.0,JPEG,True,False,430407086000a0b9a7b000a6ea70b689
train,i_1154_jpg.rf.19261c2eaea97abdd420260a8bc8de6f.jpg,1,0,0,True,50,50,1.0,JPEG,True,False,d663b7cac345ffea708dfa69ec879f13
train,i_1155_jpg.rf.3a2ef209ff03754f69ba9b7b6785f564.jpg,1,0,0,True,59,59,1.0,JPEG,True,False,559cafe85b56dcfdd5891bde2ddbc44e
train,i_1156_jpg.rf.60c528465cff4d783cb1a346bca1dd86.jpg,1,0,0,True,63,63,1.0,JPEG,True,False,5cf4d5c3ebb7488a6a9df2c28d838bf9
train,i_1157_jpg.rf.45399986d9e0d3e7313bc6b2b05c7d45.jpg,1,0,0,True,55,55,1.0,JPEG,True,False,1bf4a58ccea2d57360a00515c13a0eb3
train,i_1158_jpg.rf.a7a3cc03be024a3c181b8d6a5ad266c6.jpg,1,0,0,True,49,49,1.0,JPEG,True,False,ac395125158513f6953d8a03414e1277
train,i_1159_jpg.rf.ceda8f3a337b5fd964f926047d9fa5e8.jpg,1,0,0,True,54,54,1.0,JPEG,True,False,f1d84e46fbda01bc18345d19bba27a8a
train,i_115_jpg.rf.2efef896a11ceb85d1158a9b3af9f751.jpg,1,0,0,True,345,237,1.4557,JPEG,True,False,2c1257a7a5bf99a704337f805a366fc9
train,i_1162_jpg.rf.1884908143f6bb2524a98fed46349c27.jpg,1,0,0,True,64,64,1.0,JPEG,True,False,12899d71216e47e3d985b0127be51de4
train,i_1163_jpg.rf.c088f3c82a28ada3a0dba2eb8a8cd298.jpg,1,0,0,True,57,57,1.0,JPEG,True,False,5b31c9aa36e9ed815e9a5bf9c168a3cc
train,i_1167_jpg.rf.5f54fa5db375b6aff6a88c7e3ab9c191.jpg,1,0,0,True,50,50,1.0,JPEG,True,False,f3d80ad43f600011eacdaadea4b39e5e
train,i_1170_jpg.rf.425597eee85c51b19287e4c9f8030bd6.jpg,1,0,0,True,61,61,1.0,JPEG,True,False,0036b610ed12c3e5558610e4c4bc4e05
train,i_1171_jpg.rf.91d710a891253640aa1909dea83de228.jpg,1,0,0,True,55,55,1.0,JPEG,True,False,0af76004f86afc31db4273dd69b9a54f
train,i_1172_jpg.rf.7e47c6a099c349c6678820e378f35105.jpg,1,0,0,True,51,51,1.0,JPEG,True,False,673df16fef915a9155a69f736fdad81f
train,i_1173_jpg.rf.f0199d8bd15d1563a53f813d5bf973ec.jpg,1,0,0,True,54,54,1.0,JPEG,True,True,9f799acf2126a88d94c5706c4aa1182e
train,i_1174_jpg.rf.0ee85f508adb68bbbee3e474d90bc061.jpg,1,0,0,True,55,55,1.0,JPEG,True,False,d6c19b9e2c83586b86c63d666ab61536
train,i_1177_jpg.rf.90cca3d2e2150e9998697258796668b3.jpg,1,0,0,True,56,56,1.0,JPEG,True,False,194985e0f4fbc1e2f42061bcb6b02f81
train,i_1178_jpg.rf.d2a09c2f6368dd8e3f24e81fad1e340a.jpg,1,0,0,True,48,48,1.0,JPEG,True,False,b084c1492fb4d4f99c4d64d6266acde7
train,i_1179_jpg.rf.ce35440a8e4106cde87cfb8af439836f.jpg,1,0,0,True,54,54,1.0,JPEG,True,False,1a82b537dbb81bf78c80dc478e4f2bb7
train,i_117_jpg.rf.c7a8629ef8f2184ce8f7549cfaebe94e.jpg,1,0,0,True,329,231,1.4242,JPEG,True,False,7e964b1dcc7627ce35c34ad693ef4bc2
train,i_1180_jpg.rf.c428e9ecb591af56e530bf585daa1427.jpg,1,0,0,True,56,56,1.0,JPEG,True,False,43f246bfca7a8223e0568f72d374f09e
train,i_1181_jpg.rf.59e6efebadd2f69713f34114f9730550.jpg,1,0,0,True,55,55,1.0,JPEG,True,False,6d4b47472023545821e8dec2f825b781
train,i_1182_jpg.rf.c2d945866156ec820b613f5e1163d379.jpg,1,0,0,True,62,62,1.0,JPEG,True,False,1f73a72f44e5c148ac670a1d01405d3d
train,i_1183_jpg.rf.9e3c4ae96d6ac66041cc2e0bdca4e9a0.jpg,1,0,0,True,61,61,1.0,JPEG,True,False,29c997450ca435138fdd201432b64df2
train,i_1185_jpg.rf.f927c8d0a2064cb8bf7cf38f1ae513d3.jpg,1,0,0,True,54,54,1.0,JPEG,True,False,46f03b1ecd54586014d63b3e9aa3fd39
train,i_1186_jpg.rf.404d6ab1a646ae600ea4d93fd8d70aea.jpg,1,0,0,True,56,56,1.0,JPEG,True,False,3e84c7db4d08a578bcca3bbe96785746
train,i_1187_jpg.rf.4e085eb295ea6ff673a3380678f186eb.jpg,1,0,0,True,63,63,1.0,JPEG,True,False,3306930cb4796ac0848c1c1cf626640a
train,i_1188_jpg.rf.1dfb228fd43c10714729761183aa92fb.jpg,1,0,0,True,62,62,1.0,JPEG,True,False,f5c5f8621718ef21e031c5cb656ed78c
train,i_118_jpg.rf.83da45de695b0d97b097c489a4b0913a.jpg,1,0,0,True,175,169,1.0355,JPEG,True,False,ddd5091ac88e3300e6557b2ec564140c
train,i_1190_jpg.rf.08a4b262b05e84670ccec2f58b83ab9d.jpg,1,0,0,True,52,52,1.0,JPEG,True,False,43d549f018b734cb464b5905329024ee
train,i_1193_jpg.rf.f69af4bfdf24a1689d4b2f5a8011002e.jpg,1,0,0,True,50,50,1.0,JPEG,True,False,c34484b5ffeb7253f5ae4566f74c4382
train,i_1195_jpg.rf.27d987435f46a939bd4848928c224874.jpg,1,0,0,True,51,51,1.0,JPEG,True,False,6341a6bc885d3ac3c00aeb4a67075610
train,i_1196_jpg.rf.d6161a2fa637af900de90ad9b7137207.jpg,1,0,0,True,66,66,1.0,JPEG,True,False,eeed16c859ccaba1fdf3b98f5d0466a1
train,i_1197_jpg.rf.0b4b63b4d65dfc11f97d080590ce6fb0.jpg,1,0,0,True,62,62,1.0,JPEG,True,False,364bddaad352f9adef02d481496924d9
train,i_1198_jpg.rf.f68f58297015213c50e24d9d509a81a7.jpg,1,0,0,True,56,56,1.0,JPEG,True,False,84f8c848b12f05183a7ea907fd13472f
train,i_1199_jpg.rf.9cfa4dbd6d0fa6710f65941304ba3cab.jpg,1,0,0,True,71,71,1.0,JPEG,True,False,1c2da0f0bbd1f60b2e34782377e4f74c
train,i_11_jpg.rf.a91a1d8e6bb327078d8bd92dc632922a.jpg,1,0,0,True,223,159,1.4025,JPEG,True,False,fb34dce5f6d5133ab1a54489a81569fc
train,i_1200_jpg.rf.ce6be9bb42e48701216873aeee0e5c08.jpg,1,0,0,True,62,62,1.0,JPEG,True,False,87eb999f21a2948847cfe12066a57a16
train,i_1203_jpg.rf.2abe6a1744abff1acd29903444fe9b22.jpg,1,0,0,True,61,61,1.0,JPEG,True,False,5eb7a0316e902cd658d6c43d6a863600
train,i_1204_jpg.rf.9256f07b6b32932f03be1e289726bf89.jpg,1,0,0,True,51,51,1.0,JPEG,True,False,3b7f771b1639b763d729ba4483e051a1
train,i_1205_jpg.rf.79d4bfcff0bf59fab0f5871bd1c35d95.jpg,1,0,0,True,51,51,1.0,JPEG,True,False,ded0947f5ef361474fb22eb2e446c093
train,i_1206_jpg.rf.c4d356ddd67b5ca26d94c3ed9d52c509.jpg,1,0,0,True,63,63,1.0,JPEG,True,False,2f4d8ecb315b1b91b2969ba924e29f57
train,i_1207_jpg.rf.0c210145cb527a319e6c3a26a63b595f.jpg,1,0,0,True,65,65,1.0,JPEG,True,False,798803ff0f9de8d9e8fd37d6e68abac8
train,i_1208_jpg.rf.e646228d9a7782ea99a00ae395dc0c3e.jpg,1,0,0,True,63,63,1.0,JPEG,True,False,7622ed223ed8d405415e27942dbd6fa8
train,i_120_jpg.rf.8aec873b5da775ec922a4dd4552c7f90.jpg,1,0,0,True,251,176,1.4261,JPEG,True,False,fc9d2e21e96b721d008d6f372959b0ba
train,i_1211_jpg.rf.946662fd7f91ed48ace267a4bfa61764.jpg,1,0,0,True,81,81,1.0,JPEG,True,False,12a46734fcc64ffc43d94b71b1ffcc52
train,i_1212_jpg.rf.e3b1c2203bb61c1a661129fb6475a997.jpg,1,0,0,True,68,68,1.0,JPEG,True,False,be2dbbeca60a46dff78ca36262abfa00
train,i_1213_jpg.rf.41c35daee789ed8b1675241aa2f1a390.jpg,1,0,0,True,61,61,1.0,JPEG,True,False,31bb4f3f0f9223bfdbbc0a50584ed539
train,i_1215_jpg.rf.50553a406891d93bd94d623eb0fe635b.jpg,1,0,0,True,49,49,1.0,JPEG,True,False,380ca54843d5e3485baf4f37d1bda7ff
train,i_1216_jpg.rf.645e982c7aae3ad453d3521f398de5d9.jpg,1,0,0,True,52,52,1.0,JPEG,True,False,0d7c6a26f39c6ab4a49cc3e70e3daf59
train,i_1218_jpg.rf.08e75c9265d4a88f3279864ec490f1ae.jpg,1,0,0,True,57,57,1.0,JPEG,True,False,aa6612c1c08670ca5d68660378263e77
train,i_121_jpg.rf.91ab4336772b63c2bb765fe4673e7687.jpg,1,0,0,True,268,222,1.2072,JPEG,True,False,080ef7ba43fd2c2ab96568ac5731567e
train,i_1221_jpg.rf.9aa473484e6f7fbc45f8c6a292d1b364.jpg,1,0,0,True,62,62,1.0,JPEG,True,False,8a1cf23ebb744cf576466c5e9998c0b5
train,i_1223_jpg.rf.369d3b5a63f38f8260b99d4b7bf5df2b.jpg,1,0,0,True,60,60,1.0,JPEG,True,False,e8cb0604589ec5a17c7602e02ac0e3d9
train,i_1224_jpg.rf.e07cc5fae951bd5ae792b736c3c3e979.jpg,1,0,0,True,59,59,1.0,JPEG,True,False,89a35d03faa7de424bb621961cc356d0
train,i_1225_jpg.rf.29ffe5ebe57aed3bdd291ad23cb5188d.jpg,1,0,0,True,52,52,1.0,JPEG,True,False,b7eb6eb3a36fe200dffd9bf8e2c87c4d
train,i_1227_jpg.rf.157f2640033edb9758266e9b5658f9af.jpg,1,0,0,True,59,59,1.0,JPEG,True,False,c8d277e66d9f4ee4fe7a473c2ca1117c
train,i_1228_jpg.rf.61ff8ef14cbffcd4eebaef0bb83c3920.jpg,1,0,0,True,60,60,1.0,JPEG,True,False,d763c7272868f3cdc43463008713626e
train,i_1229_jpg.rf.086db84ba63fce49d6222182153cdd89.jpg,1,0,0,True,57,57,1.0,JPEG,True,False,c3283a3ed283a853e3aa147b68efb0b2
train,i_122_jpg.rf.f3bb99af448fd992c75952f75b678940.jpg,1,0,0,True,388,224,1.7321,JPEG,True,False,09115c542f1c02c98a1a355164595953
train,i_1230_jpg.rf.fce66185832213733c2b6dd107156346.jpg,1,0,0,True,66,66,1.0,JPEG,True,False,566ed1b516bf3e526052dba33eb7cde8
train,i_1232_jpg.rf.fd16a06b2d9e96f0e55d3fb8232b821d.jpg,1,0,0,True,55,55,1.0,JPEG,True,False,32aec69460a74f95716c7ef2ec3eaee0
train,i_1233_jpg.rf.b0e694a3f67498805f51aaafdc654749.jpg,1,0,0,True,52,52,1.0,JPEG,True,False,143ab0e8259886f64f6b158d07b3b354
train,i_1236_jpg.rf.5d5b835c5f5cddce80732ec0d7b20054.jpg,1,0,0,True,53,53,1.0,JPEG,True,False,8cb95eb3da94d83db34507e11a799bf6
train,i_1237_jpg.rf.b6bf860652abdd7ba825ac2fc89ec147.jpg,1,0,0,True,58,58,1.0,JPEG,True,False,5d1cd6e0b445ae389d91ca8dc6b0539a
train,i_1238_jpg.rf.b4517525ea9cc04c52a04ea7e50af114.jpg,1,0,0,True,68,68,1.0,JPEG,True,False,4ebc5f9a54ce8d722f60d2bd31d40a6d
train,i_1239_jpg.rf.4277c1b6f128f243ade9320f700306aa.jpg,1,0,0,True,65,65,1.0,JPEG,True,False,b94af231024381590cbc688ef05555ba
train,i_1241_jpg.rf.aef4bda55f3d228f71024d08e8b234bc.jpg,1,0,0,True,56,56,1.0,JPEG,True,False,87f8c512cedad58e9a7343a23d35e95c
train,i_1242_jpg.rf.f5be4787526d75038a81a70daa0d3fc0.jpg,1,0,0,True,55,55,1.0,JPEG,True,False,fa96dfdc2b36d3b570a3df090436f3eb
train,i_1243_jpg.rf.92e0d8173836b8e457de686018bb0434.jpg,1,0,0,True,58,58,1.0,JPEG,True,False,d6c8a658d7aa28e506eb75b169df308f
train,i_1246_jpg.rf.b182922411c322db3c39e68a6cfb6377.jpg,1,0,0,True,62,62,1.0,JPEG,True,False,cc5e666202d9d61b5ed13728dcd0b75e
train,i_1247_jpg.rf.1872d6f797c4cd65958967986e7bc107.jpg,1,0,0,True,59,59,1.0,JPEG,True,False,eda75f0d41ed87d7071433305378b560
train,i_1248_jpg.rf.a3b5b3a57ef2c66c083e49536be8fa9b.jpg,1,0,0,True,66,66,1.0,JPEG,True,False,9eb184a28158441f4317a00406112f21
train,i_1249_jpg.rf.4dea0d6f361243227a4a5620b5eb6347.jpg,1,0,0,True,59,59,1.0,JPEG,True,False,d0af23ad5efb469e60f324c5350160b5
train,i_124_jpg.rf.d06a7fd91503e97579392bbe5bd4cc2b.jpg,1,0,0,True,327,212,1.5425,JPEG,True,False,0b8ee19f2a7d0580ecee307b0001c27a
train,i_1250_jpg.rf.6f12aba232f21074aa04c020b21cd181.jpg,1,0,0,True,56,56,1.0,JPEG,True,False,e5173a1f4c0e4b988973f04360654edc
train,i_1252_jpg.rf.ab10a6601bfe82fbb774acd6bec98194.jpg,1,0,0,True,60,60,1.0,JPEG,True,False,f4d2efaf72d105510b6edf1024278a04
train,i_1253_jpg.rf.505c194a0650e23510a37c219ae90431.jpg,1,0,0,True,50,50,1.0,JPEG,True,False,a6e44019712ff9f4b9aee1986e249f2a
train,i_1257_jpg.rf.2c5d40cf2fadb79144c69aff5cd46dcf.jpg,1,0,0,True,53,53,1.0,JPEG,True,False,8ba5baed0b83d7903545a7677322c507
train,i_1258_jpg.rf.9b61c535a9c2d8e965a5e236f62a73e0.jpg,1,0,0,True,45,45,1.0,JPEG,True,False,558c057bdc42777dd6a4511a5402aec0
train,i_125_jpg.rf.ddb27652c285d5b1d2cafbaf03304d6b.jpg,1,0,0,True,398,307,1.2964,JPEG,True,False,1493554240d7792698d7947c75cd517c
