source_split,original_filename,crop_filename,original_width,original_height,crop_width,crop_height,class_id,disease_name,bbox_x_center,bbox_y_center,bbox_width,bbox_height,padding,quality_status,rejection_reason
val,i_1175_jpg.rf.9be7a12a6f371acc3bfbfcc77b45e360.jpg,i_1175_jpg.rf.9be7a12a6f371acc3bfbfcc77b45e360_box00.jpg,62,62,21,15,0,Cataract,0.6000000000000001,0.5019354838709678,0.2583870967741935,0.15919354838709676,0.1,rejected,min_resolution:21x15<16
val,i_1191_jpg.rf.b82ac8dd8bb36adff02ba5be0dd239af.jpg,i_1191_jpg.rf.b82ac8dd8bb36adff02ba5be0dd239af_box00.jpg,56,56,21,13,0,Cataract,0.5824999999999999,0.5430357142857143,0.29321428571428576,0.15464285714285714,0.1,rejected,min_resolution:21x13<16
val,i_1220_jpg.rf.05179132aad2440284e9d73597054a11.jpg,i_1220_jpg.rf.05179132aad2440284e9d73597054a11_box00.jpg,89,89,22,14,0,Cataract,0.5074157303370787,0.5942696629213483,0.18382022471910112,0.09977528089887641,0.1,rejected,min_resolution:22x14<16
val,i_1235_jpg.rf.cc2410b66853d26aa4ca488d29cc52d5.jpg,i_1235_jpg.rf.cc2410b66853d26aa4ca488d29cc52d5_box00.jpg,52,52,18,15,0,Cataract,0.5323076923076923,0.533076923076923,0.25384615384615383,0.19634615384615386,0.1,rejected,min_resolution:18x15<16
val,i_1256_jpg.rf.f72f0df0feb6b10a1840913005671d4c.jpg,i_1256_jpg.rf.f72f0df0feb6b10a1840913005671d4c_box00.jpg,51,51,19,11,0,Cataract,0.5201960784313726,0.4964705882352941,0.2770588235294118,0.12862745098039216,0.1,rejected,min_resolution:19x11<16|min_area:209<256
val,i_1300_jpg.rf.a2cd4497abb87f77c05bfdccd33adc36.jpg,i_1300_jpg.rf.a2cd4497abb87f77c05bfdccd33adc36_box00.jpg,44,44,15,14,0,Cataract,0.5338636363636363,0.49477272727272725,0.22113636363636366,0.21477272727272725,0.1,rejected,min_resolution:15x14<16|min_area:210<256
val,i_1305_jpg.rf.a48bb24aa0de152e07bf59995931c00e.jpg,i_1305_jpg.rf.a48bb24aa0de152e07bf59995931c00e_box00.jpg,45,45,17,13,0,Cataract,0.5455555555555556,0.5239999999999999,0.2648888888888889,0.18866666666666668,0.1,rejected,min_resolution:17x13<16|min_area:221<256
val,i_1311_jpg.rf.4a40a3794788135284d6fc898028f6fd.jpg,i_1311_jpg.rf.4a40a3794788135284d6fc898028f6fd_box00.jpg,53,53,20,15,0,Cataract,0.530188679245283,0.48452830188679247,0.28471698113207544,0.18132075471698111,0.1,rejected,min_resolution:20x15<16
val,i_1324_jpg.rf.d73b11c8e3973bafacf0dd7fc8ca13d5.jpg,i_1324_jpg.rf.d73b11c8e3973bafacf0dd7fc8ca13d5_box00.jpg,59,59,20,14,0,Cataract,0.5240677966101696,0.5305084745762711,0.25728813559322034,0.15169491525423728,0.1,rejected,min_resolution:20x14<16
val,i_1369_jpg.rf.ba9deeffd8aef584b47d2dbd941f340f.jpg,i_1369_jpg.rf.ba9deeffd8aef584b47d2dbd941f340f_box00.jpg,54,54,18,15,0,Cataract,0.44129629629629624,0.4524074074074074,0.24611111111111109,0.18296296296296297,0.1,rejected,min_resolution:18x15<16
val,i_1418_jpg.rf.3962f48f98022e059a61f834dcae91f2.jpg,i_1418_jpg.rf.3962f48f98022e059a61f834dcae91f2_box00.jpg,57,57,19,15,0,Cataract,0.628421052631579,0.5152631578947369,0.24087719298245613,0.16456140350877194,0.1,rejected,min_resolution:19x15<16
val,i_1435_jpg.rf.a09df60f84830823924e7e73af038353.jpg,i_1435_jpg.rf.a09df60f84830823924e7e73af038353_box00.jpg,63,63,22,15,0,Cataract,0.5876190476190477,0.4842857142857143,0.26968253968253963,0.17047619047619048,0.1,rejected,min_resolution:22x15<16
val,i_1441_jpg.rf.b5fa2e51de79a7be60c72121167dc4db.jpg,i_1441_jpg.rf.b5fa2e51de79a7be60c72121167dc4db_box00.jpg,45,45,21,14,0,Cataract,0.6431111111111112,0.48777777777777775,0.35555555555555557,0.1948888888888889,0.1,rejected,min_resolution:21x14<16
val,i_1503_jpg.rf.54e702c54ea17cb1e862bca08f39dc5c.jpg,i_1503_jpg.rf.54e702c54ea17cb1e862bca08f39dc5c_box00.jpg,53,53,20,15,0,Cataract,0.5022641509433963,0.4762264150943396,0.28132075471698115,0.19094339622641507,0.1,rejected,min_resolution:20x15<16
val,i_1603_jpg.rf.cc8e566c2f5a824e735b79128a75f110.jpg,i_1603_jpg.rf.cc8e566c2f5a824e735b79128a75f110_box00.jpg,60,60,15,17,0,Cataract,0.46,0.531,0.17883333333333334,0.2045,0.1,rejected,min_resolution:15x17<16|min_area:255<256
test,i_1160_jpg.rf.9754a10482318c3ef203a4d1855c968a.jpg,i_1160_jpg.rf.9754a10482318c3ef203a4d1855c968a_box00.jpg,46,46,16,13,0,Cataract,0.6291304347826088,0.43195652173913046,0.24717391304347824,0.17065217391304346,0.1,rejected,min_resolution:16x13<16|min_area:208<256
test,i_1165_jpg.rf.2c998793919f409e3138d9dfd252afab.jpg,i_1165_jpg.rf.2c998793919f409e3138d9dfd252afab_box00.jpg,48,48,18,15,0,Cataract,0.56375,0.521875,0.28395833333333337,0.20875,0.1,rejected,min_resolution:18x15<16
test,i_1289_jpg.rf.c219d53aaa099c4fea55e27b0cca1bd9.jpg,i_1289_jpg.rf.c219d53aaa099c4fea55e27b0cca1bd9_box00.jpg,48,48,17,15,0,Cataract,0.5304166666666666,0.486875,0.23270833333333332,0.19583333333333333,0.1,rejected,min_resolution:17x15<16|min_area:255<256
test,i_1329_jpg.rf.0d67ef33416d7e601df8da8144a6c769.jpg,i_1329_jpg.rf.0d67ef33416d7e601df8da8144a6c769_box00.jpg,48,48,18,15,0,Cataract,0.4935416666666667,0.5479166666666667,0.27875,0.20895833333333333,0.1,rejected,min_resolution:18x15<16
test,i_1386_jpg.rf.e6e02e7599bd92a67c5cb76e97a4d407.jpg,i_1386_jpg.rf.e6e02e7599bd92a67c5cb76e97a4d407_box00.jpg,46,46,15,14,0,Cataract,0.6652173913043479,0.5428260869565217,0.21999999999999997,0.2039130434782609,0.1,rejected,min_resolution:15x14<16|min_area:210<256
test,i_1506_jpg.rf.4825a4bacca9bc17c964f25810cd643c.jpg,i_1506_jpg.rf.4825a4bacca9bc17c964f25810cd643c_box00.jpg,70,70,22,15,0,Cataract,0.6411428571428571,0.5911428571428572,0.2432857142857143,0.152,0.1,rejected,min_resolution:22x15<16
test,i_1585_jpg.rf.3f3e57682cb1e107cde3377d5d2b9025.jpg,i_1585_jpg.rf.3f3e57682cb1e107cde3377d5d2b9025_box00.jpg,41,41,16,12,0,Cataract,0.5373170731707317,0.5275609756097561,0.26658536585365855,0.16634146341463416,0.1,rejected,min_resolution:16x12<16|min_area:192<256
test,i_993_jpg.rf.e0af3ab3e4f4ab0a51f0a611291d5537.jpg,i_993_jpg.rf.e0af3ab3e4f4ab0a51f0a611291d5537_box00.jpg,44,44,16,14,0,Cataract,0.6186363636363637,0.520909090909091,0.2604545454545455,0.21477272727272725,0.1,rejected,min_resolution:16x14<16|min_area:224<256
