source_split,original_filename,crop_filename,original_width,original_height,crop_width,crop_height,class_id,disease_name,bbox_x_center,bbox_y_center,bbox_width,bbox_height,padding,quality_status,rejection_reason
train,i_198_jpg.rf.6d8954c50f892480eee8b9b9c2b8702f.jpg,i_198_jpg.rf.6d8954c50f892480eee8b9b9c2b8702f_box00.jpg,394,310,95,79,0,Cataract,0.5016243654822334,0.4823225806451613,0.19951776649746192,0.21019354838709675,0.1,accepted,
train,i_199_jpg.rf.443132a33b5224edd621f744d13b4143.jpg,i_199_jpg.rf.443132a33b5224edd621f744d13b4143_box00.jpg,244,155,90,55,0,Cataract,0.48413934426229505,0.45612903225806456,0.3060245901639344,0.28780645161290325,0.1,accepted,
train,i_19_jpg.rf.c2e185197622e27ba19365f1dae7b675.jpg,i_19_jpg.rf.c2e185197622e27ba19365f1dae7b675_box00.jpg,191,182,43,57,0,Cataract,0.6278534031413613,0.47076923076923083,0.18366492146596858,0.2542857142857143,0.1,accepted,
train,i_1_jpg.rf.9ab2cf6915e1be9a55d8a9c560d323d6.jpg,i_1_jpg.rf.9ab2cf6915e1be9a55d8a9c560d323d6_box00.jpg,164,161,41,32,0,Cataract,0.4793292682926829,0.5277639751552795,0.20323170731707316,0.16527950310559006,0.1,accepted,
train,i_200_jpg.rf.ae7c1bee2a8884fd4c6eaf54eb4cf5ba.jpg,i_200_jpg.rf.ae7c1bee2a8884fd4c6eaf54eb4cf5ba_box00.jpg,232,146,118,84,0,Cataract,0.5357327586206897,0.4955479452054794,0.4216379310344827,0.473013698630137,0.1,accepted,
train,i_202_jpg.rf.9fb0c1f3806623ad7670e222d935f588.jpg,i_202_jpg.rf.9fb0c1f3806623ad7670e222d935f588_box00.jpg,144,114,56,49,0,Cataract,0.4915277777777778,0.5390350877192983,0.3213194444444445,0.34885964912280704,0.1,accepted,
train,i_203_jpg.rf.8a2598e606a1d711d1f7133e2a6806ed.jpg,i_203_jpg.rf.8a2598e606a1d711d1f7133e2a6806ed_box00.jpg,108,141,56,46,0,Cataract,0.49324074074074076,0.4879432624113475,0.42407407407407405,0.2649645390070922,0.1,accepted,
train,i_204_jpg.rf.b09458ff885ab7b90b84dae8ab19614a.jpg,i_204_jpg.rf.b09458ff885ab7b90b84dae8ab19614a_box00.jpg,260,159,76,65,0,Cataract,0.5352692307692307,0.5488679245283019,0.2403846153846154,0.3359748427672956,0.1,accepted,
train,i_205_jpg.rf.8c254a465cad6b55608bf2292751c43c.jpg,i_205_jpg.rf.8c254a465cad6b55608bf2292751c43c_box00.jpg,154,132,46,41,0,Cataract,0.32954545454545453,0.47265151515151516,0.2455844155844156,0.24863636363636363,0.1,accepted,
train,i_207_jpg.rf.a33af7bc66c2ce2699d66f2fe576ac2c.jpg,i_207_jpg.rf.a33af7bc66c2ce2699d66f2fe576ac2c_box00.jpg,240,138,108,79,0,Cataract,0.40475,0.4963043478260869,0.3720416666666667,0.4733333333333333,0.1,accepted,
train,i_208_jpg.rf.4889a6c26de5e445dc4d8d16b2c231d8.jpg,i_208_jpg.rf.4889a6c26de5e445dc4d8d16b2c231d8_box00.jpg,103,88,33,30,0,Cataract,0.4714563106796117,0.4581818181818182,0.2633009708737864,0.27772727272727277,0.1,accepted,
train,i_209_jpg.rf.a2e36e8c2fb108a883da5db4b51c3f5d.jpg,i_209_jpg.rf.a2e36e8c2fb108a883da5db4b51c3f5d_box00.jpg,305,169,153,149,0,Cataract,0.39534426229508196,0.4368047337278106,0.4143606557377049,0.7329585798816568,0.1,accepted,
train,i_20_jpg.rf.48ffacae559594498de31b2c0dd4694f.jpg,i_20_jpg.rf.48ffacae559594498de31b2c0dd4694f_box00.jpg,322,171,128,112,0,Cataract,0.5230124223602485,0.44953216374269006,0.32891304347826084,0.5410526315789473,0.1,accepted,
train,i_210_jpg.rf.7808ed8a69c1c1fa9e1f80712d3bf955.jpg,i_210_jpg.rf.7808ed8a69c1c1fa9e1f80712d3bf955_box00.jpg,242,185,86,60,0,Cataract,0.5332644628099174,0.4498378378378378,0.2912396694214876,0.26475675675675675,0.1,accepted,
train,i_211_jpg.rf.c48f9b2a51e4a30ae467390de6d99e79.jpg,i_211_jpg.rf.c48f9b2a51e4a30ae467390de6d99e79_box00.jpg,256,184,169,163,0,Cataract,0.537578125,0.4661413043478261,0.546875,0.7339130434782608,0.1,accepted,
train,i_212_jpg.rf.3414d7853c67809917bcf3e19aba216f.jpg,i_212_jpg.rf.3414d7853c67809917bcf3e19aba216f_box00.jpg,233,173,120,106,0,Cataract,0.4844635193133047,0.5038728323699422,0.42656652360515024,0.506820809248555,0.1,accepted,
train,i_213_jpg.rf.76121e70e68a0d7622252172f8d63070.jpg,i_213_jpg.rf.76121e70e68a0d7622252172f8d63070_box00.jpg,286,193,178,118,0,Cataract,0.5361188811188812,0.46575129533678755,0.5163286713286713,0.503160621761658,0.1,accepted,
train,i_215_jpg.rf.8b041682c231447ecfe85bb4032303ba.jpg,i_215_jpg.rf.8b041682c231447ecfe85bb4032303ba_box00.jpg,180,146,69,61,0,Cataract,0.5263333333333333,0.5667123287671233,0.3133888888888889,0.3413013698630137,0.1,accepted,
train,i_216_jpg.rf.89002937d9d6400a3b07df7025b38a4c.jpg,i_216_jpg.rf.89002937d9d6400a3b07df7025b38a4c_box00.jpg,193,179,98,81,0,Cataract,0.554300518134715,0.5545251396648045,0.4177720207253886,0.3730167597765363,0.1,accepted,
train,i_217_jpg.rf.ec7c8af77cf009eb3143ef1c412e1562.jpg,i_217_jpg.rf.ec7c8af77cf009eb3143ef1c412e1562_box00.jpg,235,159,62,55,0,Cataract,0.46012765957446805,0.37974842767295597,0.21808510638297873,0.2861006289308176,0.1,accepted,
train,i_219_jpg.rf.ffd3c9878f69d65180bc2257eedfdc7a.jpg,i_219_jpg.rf.ffd3c9878f69d65180bc2257eedfdc7a_box00.jpg,147,128,49,35,0,Cataract,0.47768707482993195,0.5228125,0.2706122448979592,0.221015625,0.1,accepted,
train,i_21_jpg.rf.4e88164f7b460f7be907c7394343f1db.jpg,i_21_jpg.rf.4e88164f7b460f7be907c7394343f1db_box00.jpg,272,180,71,67,0,Cataract,0.5056617647058823,0.45483333333333337,0.21301470588235294,0.3047222222222222,0.1,accepted,
train,i_220_jpg.rf.fa4dd5e919b193e0a892b721bf7bcd51.jpg,i_220_jpg.rf.fa4dd5e919b193e0a892b721bf7bcd51_box00.jpg,245,167,124,87,0,Cataract,0.4939183673469388,0.4927544910179641,0.41644897959183674,0.4319161676646706,0.1,accepted,
train,i_221_jpg.rf.d9723f4197882d3cdc207fb588ed36a6.jpg,i_221_jpg.rf.d9723f4197882d3cdc207fb588ed36a6_box00.jpg,268,157,114,80,0,Cataract,0.5081343283582089,0.5204458598726114,0.3508582089552239,0.41815286624203823,0.1,accepted,
train,i_222_jpg.rf.9f4b28e3c687dc6c875ced4b43f3cf00.jpg,i_222_jpg.rf.9f4b28e3c687dc6c875ced4b43f3cf00_box00.jpg,214,146,69,49,0,Cataract,0.48915887850467293,0.4226027397260274,0.26658878504672895,0.27445205479452056,0.1,accepted,
train,i_223_jpg.rf.6b87fc30a77c3c3f776870a9196d45a9.jpg,i_223_jpg.rf.6b87fc30a77c3c3f776870a9196d45a9_box00.jpg,163,132,42,35,0,Cataract,0.4950306748466258,0.5062121212121211,0.21012269938650308,0.21643939393939393,0.1,accepted,
train,i_224_jpg.rf.0bc39ae31866ee2e90bc7a3b66b4c2b0.jpg,i_224_jpg.rf.0bc39ae31866ee2e90bc7a3b66b4c2b0_box00.jpg,152,130,60,43,0,Cataract,0.44618421052631574,0.4913846153846154,0.3251973684210526,0.2702307692307693,0.1,accepted,
train,i_226_jpg.rf.e5eb98655ec68100214ea27af1590901.jpg,i_226_jpg.rf.e5eb98655ec68100214ea27af1590901_box00.jpg,169,160,81,70,0,Cataract,0.46928994082840236,0.5124375,0.396094674556213,0.3564375,0.1,accepted,
train,i_228_jpg.rf.e536724fc84a40bbcf70ddccc822a27b.jpg,i_228_jpg.rf.e536724fc84a40bbcf70ddccc822a27b_box00.jpg,202,146,61,40,0,Cataract,0.43826732673267327,0.45246575342465756,0.2481683168316832,0.21821917808219177,0.1,accepted,
train,i_231_jpg.rf.0ca1983ee643cabef379c9d54738259b.jpg,i_231_jpg.rf.0ca1983ee643cabef379c9d54738259b_box00.jpg,216,165,118,89,0,Cataract,0.46361111111111114,0.5545454545454546,0.45087962962962963,0.4398181818181818,0.1,accepted,
train,i_234_jpg.rf.f155fd2819d84f3d68af8aedff517198.jpg,i_234_jpg.rf.f155fd2819d84f3d68af8aedff517198_box00.jpg,291,131,112,104,0,Cataract,0.4776288659793815,0.40519083969465647,0.3195189003436426,0.650381679389313,0.1,accepted,
train,i_235_jpg.rf.ff20fd60c46467902f14abcb38735505.jpg,i_235_jpg.rf.ff20fd60c46467902f14abcb38735505_box00.jpg,516,368,276,258,0,Cataract,0.4993604651162791,0.4604619565217391,0.44443798449612404,0.5821467391304348,0.1,accepted,
train,i_236_jpg.rf.c8aff10e6b2a635ebbb9908a6c505c97.jpg,i_236_jpg.rf.c8aff10e6b2a635ebbb9908a6c505c97_box00.jpg,464,233,173,129,0,Cataract,0.4988362068965517,0.5645064377682404,0.3080172413793103,0.4566523605150215,0.1,accepted,
train,i_237_jpg.rf.9c201cab0ea251d2cb7e8aa9fc93bb17.jpg,i_237_jpg.rf.9c201cab0ea251d2cb7e8aa9fc93bb17_box00.jpg,254,183,120,96,0,Cataract,0.4933858267716535,0.5267759562841531,0.39059055118110236,0.43256830601092894,0.1,accepted,
train,i_238_jpg.rf.63f330c49e2cb09c7b273acc74b405d5.jpg,i_238_jpg.rf.63f330c49e2cb09c7b273acc74b405d5_box00.jpg,300,246,180,126,0,Cataract,0.4632,0.4927235772357723,0.4972333333333333,0.42483739837398377,0.1,accepted,
train,i_239_jpg.rf.58e5beea15654119a1adb20e0c59800c.jpg,i_239_jpg.rf.58e5beea15654119a1adb20e0c59800c_box00.jpg,67,77,67,66,0,Cataract,0.5019402985074627,0.4790909090909091,0.8746268656716418,0.7088311688311688,0.1,accepted,
train,i_240_jpg.rf.1c37f443cfacc66c7d324285a4e985b1.jpg,i_240_jpg.rf.1c37f443cfacc66c7d324285a4e985b1_box00.jpg,232,179,177,142,0,Cataract,0.6539224137931035,0.3594413407821229,0.6921120689655172,0.7170949720670392,0.1,accepted,
train,i_241_jpg.rf.9e40921d05b96b6fc2fd6f6ee4eefa7c.jpg,i_241_jpg.rf.9e40921d05b96b6fc2fd6f6ee4eefa7c_box00.jpg,295,157,106,79,0,Cataract,0.526135593220339,0.5708917197452229,0.2951864406779661,0.41286624203821654,0.1,accepted,
train,i_243_jpg.rf.ae1fa307464c1f59ecf534789c6f83fb.jpg,i_243_jpg.rf.ae1fa307464c1f59ecf534789c6f83fb_box00.jpg,231,175,217,175,0,Cataract,0.5348917748917749,0.5241714285714286,0.7838095238095238,0.9479428571428571,0.1,accepted,
train,i_245_jpg.rf.14f6915e8dd03da8be6a0c046770286c.jpg,i_245_jpg.rf.14f6915e8dd03da8be6a0c046770286c_box00.jpg,213,155,167,142,0,Cataract,0.5289671361502347,0.5646451612903226,0.6484976525821596,0.7972903225806451,0.1,accepted,
train,i_246_jpg.rf.9a28caa93401975adb2a279771ef2a7b.jpg,i_246_jpg.rf.9a28caa93401975adb2a279771ef2a7b_box00.jpg,190,132,71,56,0,Cataract,0.49757894736842107,0.5318939393939394,0.30915789473684213,0.3462878787878788,0.1,accepted,
train,i_248_jpg.rf.3257bfafd068cabe94e93c5555960030.jpg,i_248_jpg.rf.3257bfafd068cabe94e93c5555960030_box00.jpg,312,239,198,176,0,Cataract,0.5455448717948718,0.505020920502092,0.5261858974358974,0.6107949790794979,0.1,accepted,
train,i_250_jpg.rf.62bee23d90d0786b8a2d0bbd5842f9de.jpg,i_250_jpg.rf.62bee23d90d0786b8a2d0bbd5842f9de_box00.jpg,270,204,121,80,0,Cataract,0.5643333333333334,0.4852941176470588,0.37233333333333335,0.31872549019607843,0.1,accepted,
train,i_251_jpg.rf.a556813ea921ee7338689ec6f3ee718a.jpg,i_251_jpg.rf.a556813ea921ee7338689ec6f3ee718a_box00.jpg,246,198,92,80,0,Cataract,0.5616260162601626,0.4233333333333333,0.3102439024390244,0.33454545454545453,0.1,accepted,
train,i_252_jpg.rf.804ae14e391796e86129d89fc925a8d0.jpg,i_252_jpg.rf.804ae14e391796e86129d89fc925a8d0_box00.jpg,226,205,55,77,0,Cataract,0.4840265486725664,0.44741463414634147,0.19951327433628321,0.3077073170731707,0.1,accepted,
train,i_253_jpg.rf.354d18e98f55d8072e35068d4db251cd.jpg,i_253_jpg.rf.354d18e98f55d8072e35068d4db251cd_box00.jpg,304,272,118,94,0,Cataract,0.5176973684210526,0.43003676470588237,0.3211184210526316,0.2823529411764706,0.1,accepted,
train,i_255_jpg.rf.ecb28b5d15f03d6befa6aadfeda9d72f.jpg,i_255_jpg.rf.ecb28b5d15f03d6befa6aadfeda9d72f_box00.jpg,397,300,122,103,0,Cataract,0.5360705289672544,0.5242,0.2544836272040302,0.2826,0.1,accepted,
train,i_256_jpg.rf.6ca1defd53c3682de91fb6e1b3b359d9.jpg,i_256_jpg.rf.6ca1defd53c3682de91fb6e1b3b359d9_box00.jpg,397,300,126,102,0,Cataract,0.46632241813602016,0.543,0.2622166246851385,0.2791666666666667,0.1,accepted,
train,i_258_jpg.rf.fd62be3e77eb0e65722846e5923c81bc.jpg,i_258_jpg.rf.fd62be3e77eb0e65722846e5923c81bc_box00.jpg,286,197,171,171,0,Cataract,0.5116083916083916,0.5261928934010152,0.49688811188811194,0.7211167512690355,0.1,accepted,
train,i_25_jpg.rf.3806a98986e17c219a529eabd59273d3.jpg,i_25_jpg.rf.3806a98986e17c219a529eabd59273d3_box00.jpg,292,318,97,74,0,Cataract,0.4746917808219179,0.565440251572327,0.2758904109589041,0.1909748427672956,0.1,accepted,
train,i_260_jpg.rf.02286c8944c3343fb614785db66a88f9.jpg,i_260_jpg.rf.02286c8944c3343fb614785db66a88f9_box00.jpg,123,105,122,103,0,Cataract,0.5085365853658537,0.5342857142857143,0.8227642276422764,0.8552380952380952,0.1,accepted,
train,i_261_jpg.rf.97bc523185dd9fb076cc34ea18b1850e.jpg,i_261_jpg.rf.97bc523185dd9fb076cc34ea18b1850e_box00.jpg,133,140,53,47,0,Cataract,0.5017293233082707,0.4835,0.32398496240601504,0.27214285714285713,0.1,accepted,
train,i_262_jpg.rf.ad28e708d8fd00e990caac8788125846.jpg,i_262_jpg.rf.ad28e708d8fd00e990caac8788125846_box00.jpg,248,276,248,256,0,Cataract,0.510766129032258,0.5028260869565218,0.8890322580645161,0.7710507246376812,0.1,accepted,
train,i_265_jpg.rf.4d4372783d0031a6ac1aba2158758123.jpg,i_265_jpg.rf.4d4372783d0031a6ac1aba2158758123_box00.jpg,300,251,124,80,0,Cataract,0.44036666666666674,0.4862948207171315,0.34296666666666664,0.2643426294820717,0.1,accepted,
train,i_266_jpg.rf.5dd2f9bf6da46cf86f0bbbf6314bf354.jpg,i_266_jpg.rf.5dd2f9bf6da46cf86f0bbbf6314bf354_box00.jpg,418,338,116,90,0,Cataract,0.4262679425837321,0.5193491124260354,0.2305263157894737,0.2192899408284024,0.1,accepted,
train,i_267_jpg.rf.c4bc6653af0fa9e9a701c5f888be369c.jpg,i_267_jpg.rf.c4bc6653af0fa9e9a701c5f888be369c_box00.jpg,180,194,33,28,0,Cataract,0.5527777777777778,0.5474742268041237,0.14444444444444443,0.11391752577319589,0.1,accepted,
train,i_268_jpg.rf.0d932a25b5a804a71f764a129262c344.jpg,i_268_jpg.rf.0d932a25b5a804a71f764a129262c344_box00.jpg,334,222,140,132,0,Cataract,0.4764071856287425,0.48563063063063067,0.34694610778443113,0.49252252252252254,0.1,accepted,
train,i_269_jpg.rf.286abd186706cd64644f569e3fef72bd.jpg,i_269_jpg.rf.286abd186706cd64644f569e3fef72bd_box00.jpg,223,181,59,54,0,Cataract,0.4673094170403587,0.5202762430939226,0.21708520179372195,0.24430939226519335,0.1,accepted,
train,i_26_jpg.rf.c9075ff8cd412357c72b59e770c746e0.jpg,i_26_jpg.rf.c9075ff8cd412357c72b59e770c746e0_box00.jpg,299,323,110,79,0,Cataract,0.5927090301003345,0.5743034055727554,0.30471571906354517,0.20263157894736844,0.1,accepted,
train,i_270_jpg.rf.d29e74c0ba6337015fd34a0cbc408e53.jpg,i_270_jpg.rf.d29e74c0ba6337015fd34a0cbc408e53_box00.jpg,270,201,257,201,0,Cataract,0.523074074074074,0.47432835820895525,0.7901111111111112,0.9486069651741293,0.1,accepted,
train,i_272_jpg.rf.51d1a4d0824d66a835f6edec61528408.jpg,i_272_jpg.rf.51d1a4d0824d66a835f6edec61528408_box00.jpg,250,147,75,65,0,Cataract,0.5736,0.5549659863945579,0.24564,0.36517006802721086,0.1,accepted,
train,i_273_jpg.rf.24e9642bcfe603e82f0b6cd058d0d8d2.jpg,i_273_jpg.rf.24e9642bcfe603e82f0b6cd058d0d8d2_box00.jpg,223,159,84,68,0,Cataract,0.5113452914798207,0.5073584905660378,0.3089237668161435,0.3525786163522013,0.1,accepted,
train,i_274_jpg.rf.29f8d6db0480ad2be32711a5bfed01a8.jpg,i_274_jpg.rf.29f8d6db0480ad2be32711a5bfed01a8_box00.jpg,304,272,128,83,0,Cataract,0.5404276315789474,0.43878676470588235,0.34773026315789474,0.2508455882352941,0.1,accepted,
train,i_275_jpg.rf.4826bb3c0f89cb8a8b33507bdb737285.jpg,i_275_jpg.rf.4826bb3c0f89cb8a8b33507bdb737285_box00.jpg,232,146,121,88,0,Cataract,0.4686206896551724,0.49294520547945203,0.42991379310344824,0.49938356164383557,0.1,accepted,
train,i_276_jpg.rf.bcca1c4b276919ce0f734e7609aead96.jpg,i_276_jpg.rf.bcca1c4b276919ce0f734e7609aead96_box00.jpg,406,324,107,93,0,Cataract,0.48918719211822664,0.5386728395061728,0.2189408866995074,0.2371604938271605,0.1,accepted,
train,i_277_jpg.rf.22ebc162ea8b3c6a84271325433a29df.jpg,i_277_jpg.rf.22ebc162ea8b3c6a84271325433a29df_box00.jpg,282,192,123,83,0,Cataract,0.47989361702127664,0.5236979166666667,0.360531914893617,0.3581770833333333,0.1,accepted,
train,i_279_jpg.rf.a343e08dac88a27e57717b9e9dba2718.jpg,i_279_jpg.rf.a343e08dac88a27e57717b9e9dba2718_box00.jpg,464,233,176,135,0,Cataract,0.4965948275862069,0.5654077253218884,0.3142887931034483,0.47991416309012874,0.1,accepted,
train,i_27_jpg.rf.5662d14590ecd3f60a711b772b14efc2.jpg,i_27_jpg.rf.5662d14590ecd3f60a711b772b14efc2_box00.jpg,211,226,57,44,0,Cataract,0.4579620853080569,0.4916371681415929,0.22014218009478675,0.1579646017699115,0.1,accepted,
train,i_281_jpg.rf.aac1a41495b7f2a20ac6d61518a74bdc.jpg,i_281_jpg.rf.aac1a41495b7f2a20ac6d61518a74bdc_box00.jpg,259,200,101,110,0,Cataract,0.39965250965250965,0.45555,0.3237837837837838,0.4567,0.1,accepted,
train,i_282_jpg.rf.470ea47308d0a114336a9d6cc8f8fc3f.jpg,i_282_jpg.rf.470ea47308d0a114336a9d6cc8f8fc3f_box00.jpg,154,155,53,50,0,Cataract,0.4472077922077922,0.5929677419354838,0.28136363636363637,0.2655483870967742,0.1,accepted,
train,i_284_jpg.rf.69e5dcaca5f529d1bf3a2ce14d204908.jpg,i_284_jpg.rf.69e5dcaca5f529d1bf3a2ce14d204908_box00.jpg,226,203,68,65,0,Cataract,0.4727433628318584,0.5248768472906403,0.24685840707964601,0.26497536945812805,0.1,accepted,
train,i_285_jpg.rf.c9bbf860d6a6bd10637a17cfd11f01ab.jpg,i_285_jpg.rf.c9bbf860d6a6bd10637a17cfd11f01ab_box00.jpg,328,262,226,225,0,Cataract,0.5060975609756098,0.491412213740458,0.5691158536585366,0.7114122137404579,0.1,accepted,
train,i_287_jpg.rf.207d0260f7a0470b4b6a65e110710a57.jpg,i_287_jpg.rf.207d0260f7a0470b4b6a65e110710a57_box00.jpg,147,128,49,37,0,Cataract,0.5238095238095238,0.52546875,0.272108843537415,0.236640625,0.1,accepted,
train,i_288_jpg.rf.27b725a001ffd6922c0c83a6c6a54454.jpg,i_288_jpg.rf.27b725a001ffd6922c0c83a6c6a54454_box00.jpg,146,126,55,48,0,Cataract,0.515958904109589,0.45746031746031746,0.3104794520547945,0.31,0.1,accepted,
train,i_289_jpg.rf.a5aa3081366c212c058fe9629e5b307c.jpg,i_289_jpg.rf.a5aa3081366c212c058fe9629e5b307c_box00.jpg,189,181,189,156,0,Cataract,0.5253439153439153,0.5195027624309392,0.8994708994708994,0.7162983425414365,0.1,accepted,
train,i_28_jpg.rf.0c0779a39677dba25bfc85b08f9b001b.jpg,i_28_jpg.rf.0c0779a39677dba25bfc85b08f9b001b_box00.jpg,167,157,59,45,0,Cataract,0.5597005988023952,0.4363694267515924,0.2861077844311377,0.2287261146496815,0.1,accepted,
train,i_290_jpg.rf.9e3413d9d7410e8ff79b8e451a575e3a.jpg,i_290_jpg.rf.9e3413d9d7410e8ff79b8e451a575e3a_box00.jpg,175,177,43,36,0,Cataract,0.4584571428571429,0.5583615819209039,0.2,0.1648587570621469,0.1,accepted,
train,i_291_jpg.rf.f15360e752f38caba7c1af682a4a817d.jpg,i_291_jpg.rf.f15360e752f38caba7c1af682a4a817d_box00.jpg,286,187,106,94,0,Cataract,0.4991258741258741,0.5564705882352942,0.30594405594405594,0.41058823529411764,0.1,accepted,
train,i_292_jpg.rf.b5517b0c46a8b2baed48efa77b6e1a84.jpg,i_292_jpg.rf.b5517b0c46a8b2baed48efa77b6e1a84_box00.jpg,175,177,42,37,0,Cataract,0.5576,0.534406779661017,0.19565714285714286,0.1683050847457627,0.1,accepted,
train,i_293_jpg.rf.4ae037dac502bb4e3e81fb9343a15728.jpg,i_293_jpg.rf.4ae037dac502bb4e3e81fb9343a15728_box00.jpg,167,157,60,43,0,Cataract,0.4420359281437125,0.43815286624203825,0.2952694610778443,0.221656050955414,0.1,accepted,
train,i_294_jpg.rf.a6e426d3ae2678f4b4d14741e12b3a62.jpg,i_294_jpg.rf.a6e426d3ae2678f4b4d14741e12b3a62_box00.jpg,168,128,52,46,0,Cataract,0.5426785714285715,0.555,0.2519642857142857,0.295703125,0.1,accepted,
train,i_295_jpg.rf.26fd97defa3704d99776aeeff4dc4211.jpg,i_295_jpg.rf.26fd97defa3704d99776aeeff4dc4211_box00.jpg,197,183,84,70,0,Cataract,0.5176649746192894,0.4686338797814208,0.3537055837563452,0.31278688524590165,0.1,accepted,
train,i_296_jpg.rf.6ac342e8339b2e2e549363cfa0596b73.jpg,i_296_jpg.rf.6ac342e8339b2e2e549363cfa0596b73_box00.jpg,139,127,33,37,0,Cataract,0.49237410071942445,0.444251968503937,0.19345323741007195,0.23929133858267718,0.1,accepted,
train,i_297_jpg.rf.3ff1891d1fd7a59143713f7e6c1729a7.jpg,i_297_jpg.rf.3ff1891d1fd7a59143713f7e6c1729a7_box00.jpg,230,168,176,165,0,Cataract,0.5056521739130435,0.48172619047619053,0.6332608695652174,0.8339880952380954,0.1,accepted,
train,i_298_jpg.rf.de434d1039f7bde64219f49a567ac200.jpg,i_298_jpg.rf.de434d1039f7bde64219f49a567ac200_box00.jpg,295,325,206,200,0,Cataract,0.5127118644067796,0.3780307692307692,0.579084745762712,0.5099076923076923,0.1,accepted,
train,i_2_jpg.rf.b147b2629108e7938b01332c9f1cfb61.jpg,i_2_jpg.rf.b147b2629108e7938b01332c9f1cfb61_box00.jpg,205,152,106,81,0,Cataract,0.6100975609756097,0.506842105263158,0.42795121951219517,0.43828947368421056,0.1,accepted,
train,i_300_jpg.rf.68d191efb7f4328d5443abd8871d5e02.jpg,i_300_jpg.rf.68d191efb7f4328d5443abd8871d5e02_box00.jpg,394,310,98,79,0,Cataract,0.5019796954314721,0.48141935483870973,0.20446700507614213,0.20838709677419354,0.1,accepted,
train,i_301_jpg.rf.9d39dc56cf5740612f184979cec527e4.jpg,i_301_jpg.rf.9d39dc56cf5740612f184979cec527e4_box00.jpg,427,277,119,128,0,Cataract,0.5461592505854801,0.5684476534296029,0.23028103044496487,0.3822382671480144,0.1,accepted,
train,i_303_jpg.rf.8de0bc49675fb2e9c853bbc5406c541e.jpg,i_303_jpg.rf.8de0bc49675fb2e9c853bbc5406c541e_box00.jpg,191,151,40,44,0,Cataract,0.5490575916230367,0.40417218543046357,0.1724083769633508,0.2344370860927152,0.1,accepted,
train,i_304_jpg.rf.041b39476ab3c0fadb75b01689df31b7.jpg,i_304_jpg.rf.041b39476ab3c0fadb75b01689df31b7_box00.jpg,227,174,39,41,0,Cataract,0.508590308370044,0.4225287356321839,0.14017621145374448,0.19551724137931037,0.1,accepted,
train,i_305_jpg.rf.ed45fd4c51cc5517695481868492cbe2.jpg,i_305_jpg.rf.ed45fd4c51cc5517695481868492cbe2_box00.jpg,322,171,132,112,0,Cataract,0.477360248447205,0.45707602339181286,0.33925465838509317,0.5401754385964913,0.1,accepted,
train,i_306_jpg.rf.d3662ce2e6ac7ad7ccd2959e793001dc.jpg,i_306_jpg.rf.d3662ce2e6ac7ad7ccd2959e793001dc_box00.jpg,254,173,120,93,0,Cataract,0.5249212598425197,0.5415606936416185,0.3912992125984252,0.44549132947976877,0.1,accepted,
train,i_307_jpg.rf.71246bc2b68eea4d230ac40d8c3f6663.jpg,i_307_jpg.rf.71246bc2b68eea4d230ac40d8c3f6663_box00.jpg,345,237,116,93,0,Cataract,0.4782608695652174,0.4120675105485232,0.27898550724637683,0.3213502109704641,0.1,accepted,
train,i_308_jpg.rf.ace55e122d641965fb618fb6529a4bea.jpg,i_308_jpg.rf.ace55e122d641965fb618fb6529a4bea_box00.jpg,273,175,142,113,0,Cataract,0.38684981684981684,0.5301714285714286,0.4306959706959707,0.5339428571428572,0.1,accepted,
train,i_30_jpg.rf.7eb417e525f032e922ccf54752b2f734.jpg,i_30_jpg.rf.7eb417e525f032e922ccf54752b2f734_box00.jpg,396,252,176,124,0,Cataract,0.49719696969696964,0.5664285714285715,0.36813131313131314,0.4062698412698412,0.1,accepted,
train,i_311_jpg.rf.1dfd3562432f1fb1de907f047e2ff295.jpg,i_311_jpg.rf.1dfd3562432f1fb1de907f047e2ff295_box00.jpg,175,169,58,47,0,Cataract,0.5142857142857142,0.5491124260355029,0.27331428571428573,0.22692307692307692,0.1,accepted,
train,i_312_jpg.rf.7656dd17dbbaea2c463e5ff205f3be96.jpg,i_312_jpg.rf.7656dd17dbbaea2c463e5ff205f3be96_box00.jpg,331,267,195,175,0,Cataract,0.488429003021148,0.47602996254681645,0.4891238670694864,0.5436704119850188,0.1,accepted,
train,i_314_jpg.rf.fd7dab2720817c3795d0e5712fb577a2.jpg,i_314_jpg.rf.fd7dab2720817c3795d0e5712fb577a2_box00.jpg,176,203,69,41,0,Cataract,0.5552272727272727,0.4963054187192118,0.3209659090909091,0.16295566502463055,0.1,accepted,
train,i_316_jpg.rf.b82c2d41fa9faf663e7c16e79afd76fa.jpg,i_316_jpg.rf.b82c2d41fa9faf663e7c16e79afd76fa_box00.jpg,207,171,67,60,0,Cataract,0.5204347826086957,0.5460818713450292,0.26642512077294683,0.2876608187134503,0.1,accepted,
train,i_317_jpg.rf.54d1a317573c8c70d617bbb023e51936.jpg,i_317_jpg.rf.54d1a317573c8c70d617bbb023e51936_box00.jpg,141,130,57,42,0,Cataract,0.5368085106382978,0.48700000000000004,0.3301418439716312,0.2613846153846154,0.1,accepted,
